2567; 9.011608161826961; -206; -42; -48; -116; -120; -79; -36; -177; 424; -66
2571; 9.146109776182588; -214; -58; -50; -120; -138; -88; -40; -177; 415; -63
2575; 9.280611390538214; -212; -49; -51; -122; -138; -88; -52; -180; 404; -60
2579; 9.415113004893842; -198; -51; -51; -123; -138; -88; -60; -183; 395; -57
2583; 9.549614619249468; -204; -72; -51; -125; -144; -90; -63; -183; 384; -57
2587; 9.684116233605094; -196; -74; -51; -125; -144; -92; -72; -185; 375; -53
2591; 9.81861784796072; -196; -74; -51; -130; -148; -95; -80; -185; 368; -50
2595; 9.953119462316346; -202; -84; -51; -130; -148; -95; -83; -188; 360; -50
2599; 10.087621076671972; -202; -86; -53; -132; -148; -100; -87; -185; 355; -45
2603; 10.222122691027598; -202; -90; -53; -134; -150; -98; -96; -185; 348; -45
2607; 10.356624305383225; -188; -111; -53; -136; -150; -100; -103; -188; 344; -42
2611; 10.49112591973885; -166; -104; -53; -138; -148; -106; -107; -192; 340; -39
2615; 10.625627534094477; -200; -98; -58; -138; -148; -107; -112; -188; 332; -39
2619; 10.760129148450105; -200; -100; -60; -141; -154; -104; -116; -192; 324; -36
2623; 10.89463076280573; -174; -104; -60; -141; -152; -104; -123; -192; 315; -36
2627; 11.029132377161357; -174; -104; -60; -144; -154; -111; -127; -192; 312; -32
2631; 11.163633991516983; -166; -106; -58; -146; -156; -106; -136; -195; 304; -32
2635; 11.29813560587261; -172; -109; -60; -148; -150; -107; -140; -195; 300; -29
2639; 11.432637220228235; -186; -152; -58; -148; -150; -107; -144; -195; 295; -29
2643; 11.567138834583861; -186; -155; -61; -150; -154; -114; -147; -195; 292; -26
2647; 11.701640448939488; -154; -120; -60; -152; -156; -109; -156; -198; 284; -26
2651; 11.836142063295114; -146; -138; -60; -154; -150; -111; -160; -201; 280; -23
2655; 11.97064367765074; -188; -134; -61; -154; -160; -114; -164; -201; 275; -23
2659; 12.105145292006366; -158; -132; -63; -154; -156; -114; -167; -198; 272; -21
2663; 12.239646906361994; -166; -136; -66; -158; -156; -114; -176; -201; 264; -21
2667; 12.37414852071762; -176; -174; -63; -158; -160; -116; -180; -204; 260; -18
