#resolutions
2000; 600; 640; 480; 1000; 1000; 1280; 720; 1920; 1080; 1280; 720; 1280; 720; 1280; 720; 1280; 720; 1920; 1080

#truth
49; 1.63; 112.1164465; 51.6381661; 171.0194614; 60.9793025; 597.5055124; 160.7626517; 151.9139158; 125.6266239; nan; nan; nan; nan; 57.4631873; 105.9776740; -372.3136786; -7.4877519; nan; nan; nan; nan
50; 1.67; 99.1623112; -74.6560574; 145.1002429; -121.8835656; 405.3720666; -320.0460715; 207.6418789; -85.8050661; 354.8816841; -51.4676243; nan; nan; 119.9611453; -72.1673263; nan; nan; 12.9251502; -296.2648406; nan; nan
51; 1.70; nan; nan; 289.5012545; -137.8663754; 779.4818008; -403.4616893; 272.5151435; -30.0050395; nan; nan; nan; nan; 155.4683161; -23.4994041; nan; nan; nan; nan; nan; nan
52; 1.73; 129.3165302; -14.5306758; 217.6183886; -60.2322709; nan; nan; 249.4784922; 15.0304202; 467.6024937; 120.0731048; -242.2382050; -223.1063438; 140.2118444; 14.6512413; -356.3757705; -46.1515852; nan; nan; nan; nan
53; 1.77; 40.0313756; -24.4324928; nan; nan; nan; nan; 73.1206472; -38.2323764; 128.9401086; -1.7294782; -46.5166963; -96.4244959; 26.9740149; -36.6676488; nan; nan; 42.3010511; -77.0478621; -60.8567890; -32.8478698
54; 1.80; 14.5575401; 19.1151379; nan; nan; nan; nan; 293.1498235; 50.0050218; nan; nan; nan; nan; 184.0703142; 46.5781164; -193.8378190; 101.4169126; -165.2509042; 12.3384096; nan; nan
55; 1.83; nan; nan; nan; nan; nan; nan; 410.5813050; -51.7825300; nan; nan; -323.5302337; -87.2187387; nan; nan; -289.8780957; 40.1014371; -328.4853922; -217.3989257; -94.2173401; 7.9889282
56; 1.87; 43.3117845; 2.5410819; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; 150.6972232; 24.6350910; nan; nan; -101.1200402; -33.6323188; nan; nan
57; 1.90; nan; nan; nan; nan; 748.6381730; 14.5732252; 209.0611463; 97.1515013; 423.9163249; 296.2304175; nan; nan; 103.6984891; 81.1216208; -401.7287247; -4.8076850; 134.3238185; 52.9239191; nan; nan
58; 1.93; nan; nan; nan; nan; 379.0592546; 33.0546471; 211.0973748; 127.3472564; 455.3343181; 264.0965544; -213.2377424; -98.6167366; 126.3574712; 98.6641070; -211.2555129; 114.8953328; nan; nan; nan; nan
59; 1.97; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; -91.8626944; -160.6339128; nan; nan; -189.0399569; -69.0115297; nan; nan; -98.4589720; -4.2139750
60; 2.00; 103.2692002; -41.0335599; 128.5717918; -51.4051682; 333.1254428; -92.8633163; nan; nan; nan; nan; -52.7905713; -230.3548550; 13.8107126; -45.0513381; -234.0979473; -238.7999200; 206.7935769; -189.5933545; -154.8615334; -73.6485514
61; 2.03; nan; nan; 105.7053918; 91.2748162; 474.5470231; 241.6399414; nan; nan; 371.4583217; 429.1563231; -184.9700844; -191.9332636; 83.9713838; 139.3066465; -252.7628188; 127.2706460; 20.3345137; 170.5384390; -98.7130010; 89.6168263
62; 2.07; nan; nan; 164.6599062; -12.9576854; 629.4288609; -182.9092398; nan; nan; nan; nan; nan; nan; nan; nan; -307.2319334; 28.0867428; nan; nan; -116.3924305; 30.7884368
63; 2.10; nan; nan; 214.0081843; -16.0427443; nan; nan; nan; nan; nan; nan; nan; nan; 43.4881211; 25.8935869; nan; nan; nan; nan; nan; nan
64; 2.13; nan; nan; 99.7344808; 41.3783208; nan; nan; 94.5866609; 100.2152335; 188.9652821; 289.1454954; -71.4814145; -214.7269266; 23.7832290; 82.8561991; -206.5883360; -16.7717085; 114.0315946; 67.2508592; -110.7667917; 45.8138741
65; 2.17; nan; nan; nan; nan; nan; nan; nan; nan; 260.3933167; -39.2464675; -116.3574107; -30.4148422; nan; nan; nan; nan; -53.9242234; -40.9896169; -40.7621972; 0.8276528
66; 2.20; nan; nan; nan; nan; 690.3810375; -103.8092882; nan; nan; 398.2454951; 203.1379520; -211.6574983; -290.5829536; nan; nan; -402.1799395; -80.2072460; 181.1548995; -114.7872287; -174.5723782; 13.8296314
67; 2.23; 179.5741188; -94.9642975; 332.5485824; -229.0055706; 866.8530948; -631.5216583; nan; nan; 568.7985658; -14.2538051; -291.3723561; -203.4188999; nan; nan; -383.5434669; -76.5978963; -184.9034089; -709.7178493; -149.6195189; -23.3032571
68; 2.27; 126.5116393; -10.9752448; 186.2514313; -34.1242816; 550.8023575; -117.2324969; nan; nan; 342.7566558; 151.4547513; -171.5202924; -258.2139237; nan; nan; -346.0170515; -108.7500389; 157.2545150; -144.0670309; nan; nan
