#resolutions
640; 480; 640; 480; 1920; 1088; 1280; 720; 1280; 720

# truth
4335; 11.29813560587261; -80; -148; -219; -108; -518; -155; 3; -91; 105; 122
4343; 11.567138834583861; -112; -185; -254; -129; -696; -163; 70; -129; 22; 156
4351; 11.836142063295114; -132; -203; -288; -147; -825; -159; 108; -151; -16; 177
4359; 12.105145292006366; -132; -203; -310; -152; -840; -163; 108; -151; -9; 175
4367; 12.37414852071762; -107; -185; -294; -147; -763; -163; 86; -132; 12; 160
4375; 12.643151749428872; -89; -168; -254; -128; -681; -155; 70; -105; 35; 146
4383; 12.912154978140125; -75; -156; -228; -118; -595; -152; 44; -86; 67; 129
4391; 13.181158206851377; -52; -134; -200; -102; -489; -141; 12; -67; 108; 112
4399; 13.450161435562629; -43; -111; -163; -76; -369; -134; -22; -45; 175; 93
4407; 13.719164664273883; -33; -94; -158; -75; -249; -116; -63; -23; 246; 79
4415; 13.988167892985135; -31; -73; -136; -47; -153; -97; -105; -9; 326; 69
4423; 14.257171121696388; -33; -60; -128; -35; -71; -83; -147; 0; 412; 64
4431; 14.52617435040764; -31; -54; -120; -24; -52; -72; -153; 7; 419; 67
4439; 14.795177579118892; -33; -70; -128; -35; -115; -90; -121; -7; 348; 69
4447; 15.064180807830144; -35; -88; -131; -43; -201; -105; -86; -21; 268; 79
4455; 15.333184036541398; -40; -100; -156; -67; -321; -116; -38; -31; 175; 100
4463; 15.60218726525265; -54; -128; -176; -83; -456; -119; 15; -47; 102; 124
4471; 15.871190493963903; -63; -144; -190; -92; -580; -119; 60; -62; 44; 146
4479; 16.140193722675157; -72; -153; -224; -105; -648; -119; 76; -69; 28; 156
4487; 16.40919695138641; -62; -148; -212; -102; -624; -119; 70; -62; 38; 148
4495; 16.67820018009766; -63; -145; -216; -105; -614; -116; 70; -60; 38; 151
4503; 16.947203408808914; -54; -140; -216; -105; -624; -97; 80; -43; 25; 160
4511; 17.216206637520166; -33; -116; -190; -81; -624; -29; 102; 9; 0; 194
4519; 17.48520986623142; -1; -76; -160; -36; -614; 72; 121; 76; -25; 237
4527; 17.75421309494267; 20; -41; -144; -12; -595; 184; 134; 144; -47; 292
4535; 18.023216323653923; 41; 4; -121; 35; nan; nan; nan; nan; -70; 352
4607; 20.444245382055197; 38; -3; -107; 43; nan; nan; 121; 194; -28; 326
4615; 20.71324861076645; 30; -22; -112; 27; -489; 184; 102; 151; 0; 271
4623; 20.9822518394777; 14; -44; -124; -11; -465; 123; 86; 115; 28; 230
4631; 21.251255068188954; 3; -67; -131; -25; -456; 65; 73; 81; 47; 201
4639; 21.52025829690021; -3; -76; -142; -35; -451; 21; 60; 55; 64; 182
4647; 21.78926152561146; -16; -88; -153; -51; -451; -10; 51; 31; 76; 168
4655; 22.058264754322714; -22; -97; -155; -57; -446; -32; 38; 16; 89; 156
4663; 22.327267983033966; -33; -102; -164; -63; -436; -61; 25; -2; 105; 141
4671; 22.59627121174522; -40; -110; -166; -70; -427; -83; 12; -19; 121; 132
4679; 22.86527444045647; -48; -116; -174; -75; -422; -108; 0; -36; 137; 120
4687; 23.134277669167723; -56; -121; -174; -81; -412; -123; -9; -50; 147; 112
4695; 23.403280897878975; -46; -118; -177; -78; -427; -108; 0; -40; 131; 120
4703; 23.672284126590228; -41; -111; -176; -75; -446; -87; 15; -23; 112; 134
4711; 23.94128735530148; -30; -104; -168; -72; -470; -54; 35; -2; 86; 151
4719; 24.210290584012732; -23; -95; -168; -62; -499; -25; 57; 14; 60; 170
4727; 24.479293812723988; -16; -91; -166; -56; -523; 7; 73; 33; 38; 187
4735; 24.74829704143524; -9; -81; -161; -47; -537; 58; 89; 62; 19; 213
4743; 25.017300270146492; 4; -56; -147; -25; -547; 119; 102; 98; -3; 242
4751; 25.286303498857745; 14; -41; -139; -1; -556; 184; 115; 129; -19; 278
4759; 25.555306727568997; 27; -20; -128; 15; nan; nan; 124; 165; -32; 312
4767; 25.82430995628025; 38; 4; -118; 38; nan; nan; nan; nan; -47; 348
4903; 30.397364844371545; 33; 60; -48; 92; nan; nan; nan; nan; 512; 268
4911; 30.666368073082797; 23; 41; -59; 72; 115; 199; -137; 187; 512; 220
4919; 30.93537130179405; 20; 28; -63; 64; 96; 166; -137; 158; 499; 189
4927; 31.2043745305053; 11; 11; -70; 44; 71; 112; -140; 129; 483; 158
4935; 31.473377759216554; 3; -6; -83; 25; 33; 61; -137; 100; 457; 132
4943; 31.742380987927806; -6; -25; -91; 11; 0; 14; -134; 69; 428; 105
4951; 32.01138421663906; -16; -41; -102; -6; -48; -36; -131; 35; 400; 86
4959; 32.280387445350314; -23; -57; nan; nan; -86; -58; -121; 19; 368; 81
4967; 32.54939067406156; -27; -67; -123; -30; -134; -76; -105; 7; 323; 79
4975; 32.81839390277282; -33; -79; -134; -44; -196; -97; -86; -12; 278; 81
4983; 33.08739713148407; -30; -92; -142; -57; -264; -101; -57; -19; 224; 91
4991; 33.35640036019532; -27; -97; -145; -59; -326; -90; -22; -12; 175; 105
4999; 33.62540358890657; -20; -95; -145; -62; -379; -72; 12; 0; 127; 122
8007; 0.2690032287112526; 182; -24; 91; -9; 484; -61; 44; 136; 291; -247
8015; 0.5380064574225052; 182; -28; 87; -12; 427; -65; 54; 132; 252; -223
8023; 0.8070096861337578; 180; -35; 83; -20; 374; -76; 64; 127; 214; -208
8031; 1.0760129148450104; 179; -41; 78; -24; nan; nan; 76; 122; 175; -189
8039; 1.345016143556263; 177; -46; 76; -25; nan; nan; 80; 122; 144; -167
8063; 2.1520258296900208; 171; -56; 57; -38; nan; nan; 118; 122; 44; -93
8071; 2.4210290584012735; 174; -65; 57; -46; nan; nan; 134; 120; 6; -81
8079; 2.690032287112526; 177; -76; 49; -49; -67; -90; 156; 117; -41; -64
8087; 2.9590355158237784; 180; -81; 49; -63; -144; -97; 175; 112; -76; -50
8095; 3.228038744535031; 180; -94; 46; -68; -211; -105; 195; 110; -115; -40
8103; 3.497041973246284; 182; -97; 46; -72; -283; -108; 211; 105; -140; -26
8111; 3.766045201957536; 187; -102; 41; -81; -355; -116; 230; 103; -176; -16
8119; 4.035048430668789; 192; -116; 35; -92; -451; -116; 259; 103; -217; 0
8127; 4.3040516593800415; 200; -123; 35; -97; -523; -123; 275; 98; -243; 7
8135; 4.573054888091294; 204; -134; 40; -102; -633; -130; 300; 96; -281; 21
8143; 4.842058116802547; 206; -140; 32; -113; -753; -116; 329; 98; -320; 43
8151; 5.111061345513799; 209; -152; 30; -126; -830; -123; 348; 96; -342; 47
8159; 5.380064574225052; 212; -160; 28; -140; -888; -145; 364; 88; -358; 47
8167; 5.649067802936305; 216; -174; 25; -153; -960; -170; 380; 81; -377; 47
8175; 5.918071031647557; 209; -174; 14; -163; -945; -174; 380; 76; -371; 50
8183; 6.18707426035881; 190; -163; 14; -148; -811; -166; 342; 74; -313; 43
8191; 6.456077489070062; 167; -152; 1; -134; -696; -152; 304; 71; -262; 40
8199; 6.7250807177813146; 155; -139; -3; -113; -604; -137; 268; 71; -214; 38
8207; 6.994083946492568; 147; -128; -12; -99; -504; -119; 236; 76; -166; 33
8215; 7.26308717520382; 134; -105; -9; -81; -408; -108; 201; 79; -115; 28
8223; 7.532090403915072; 129; -99; -12; -75; nan; nan; 166; 83; -63; 21
8231; 7.801093632626325; 120; -86; -12; -67; -230; -83; 134; 88; -9; 11
8239; 8.070096861337579; 120; -76; -6; -56; nan; nan; 108; 88; 41; -4
8247; 8.33910009004883; 113; -70; -4; -46; nan; nan; 80; 91; 92; -16
8255; 8.608103318760083; 108; -60; 0; -36; nan; nan; 54; 96; 153; -28
8263; 8.877106547471335; 102; -47; -1; -28; 57; -54; 32; 98; 204; -36
8271; 9.146109776182588; 100; -41; 1; -17; 120; -43; 9; 103; 265; -45
8279; 9.415113004893842; 96; -30; 1; -12; 177; -32; -12; 108; 326; -55
8287; 9.684116233605094; 94; -25; 3; -4; 225; -25; -35; 110; 384; -67
8295; 9.953119462316346; 96; -17; 7; 3; 278; -18; -51; 115; 438; -79
8303; 10.222122691027598; 92; -11; 7; 4; 326; -7; -67; 120; 499; -91
8311; 10.49112591973885; 92; -4; 12; 11; 369; 7; -83; 122; 556; -98
8319; 10.760129148450105; 92; 1; 14; 19; 412; 14; -96; 127; 614; -108
8327; 11.029132377161357; 89; 1; 14; 20; 408; 18; -102; 127; 630; -108
8335; 11.29813560587261; 84; -1; 11; 19; 374; 7; -99; 122; 608; -100
8343; 11.567138834583861; 84; -4; 9; 15; 340; 3; -92; 122; 563; -84
8351; 11.836142063295114; 81; -8; -1; 9; 297; 0; -83; 117; 524; -67
8359; 12.105145292006366; 76; -14; -6; 9; 249; -3; -76; 112; 486; -50
8367; 12.37414852071762; 72; -19; -12; 4; 206; -10; -67; 108; 444; -36
8375; 12.643151749428872; 68; -20; -19; 0; 143; -10; -57; 103; 396; -14
8383; 12.912154978140125; 65; -31; -31; -9; 86; -18; -44; 98; 355; 0
8391; 13.181158206851377; 62; -35; -36; -9; 38; -18; -32; 96; 313; 16
8399; 13.450161435562629; 57; -40; -44; -14; -9; -21; -25; 88; 278; 31
8407; 13.719164664273883; 56; -44; -46; -17; -52; -25; -12; 86; 252; 38
8415; 13.988167892985135; 54; -49; -54; -22; -91; -25; 0; 86; 224; 50
8423; 14.257171121696388; 54; -54; -56; -27; -124; -25; 12; 83; 195; 55
8431; 14.52617435040764; 52; -59; -60; -28; -168; -29; 19; 79; 169; 64
8439; 14.795177579118892; 49; -68; -65; -36; nan; nan; 35; 74; 140; 74
8447; 15.064180807830144; 47; -73; -75; -44; nan; nan; 57; 71; 99; 86
8455; 15.333184036541398; 46; -79; -78; -44; nan; nan; 73; 71; 70; 100
8463; 15.60218726525265; 47; -84; -91; -52; -422; -29; 99; 67; 28; 115
8471; 15.871190493963903; 49; -102; -102; -67; -508; -36; 131; 62; -19; 122
8479; 16.140193722675157; 56; -111; -102; -73; -576; -39; 160; 59; -54; 129
8487; 16.40919695138641; 60; -118; -102; -76; -648; -50; 188; 55; -96; 132
8495; 16.67820018009766; 65; -139; -107; -94; -715; -79; 217; 47; -127; 127
8503; 16.947203408808914; 63; -144; -107; -105; -734; -79; 230; 40; nan; nan
8511; 17.216206637520166; 49; -142; -113; -108; -691; -68; 214; 38; nan; nan
8519; 17.48520986623142; 36; -126; -126; -94; -624; -58; 182; 38; nan; nan
8527; 17.75421309494267; 32; -111; -126; -78; -542; -39; 147; 43; nan; nan
8535; 18.023216323653923; 27; -99; -128; -70; -480; -32; 118; 50; nan; nan
8543; 18.292219552365175; 23; -89; -115; -57; -422; -21; 89; 55; 32; 136
8551; 18.561222781076427; 16; -78; -115; -47; -369; -3; 64; 59; 67; 139
8559; 18.830226009787683; 12; -65; -113; -33; -307; 10; 32; 67; 115; 144
8567; 19.099229238498936; 11; -54; -110; -24; -249; 18; 9; 74; 156; 144
8575; 19.368232467210188; 9; -46; -105; -19; -187; 25; -19; 79; 207; 136
8583; 19.63723569592144; 9; -36; -99; -8; -120; 36; -47; 86; 262; 134
8591; 19.906238924632692; 6; -27; -92; 3; -57; 47; -76; 91; 320; 129
8599; 20.175242153343945; 6; -15; -91; 6; -4; 54; -102; 98; 380; 124
8607; 20.444245382055197; 6; -9; -83; 19; 52; 61; -124; 100; 441; 117
8615; 20.71324861076645; 6; -1; -78; 23; 86; 72; -144; 108; 492; 117
8623; 20.9822518394777; 6; 4; -75; 28; 129; 76; -163; 112; 544; 112
8631; 21.251255068188954; 6; 7; -72; 31; 158; 76; -176; 115; 592; 103
8639; 21.52025829690021; 7; 15; -70; 36; 196; 87; -185; 120; 627; 103
8647; 21.78926152561146; 7; 19; -67; 41; 235; 90; -204; 122; nan; nan
8655; 22.058264754322714; 9; 22; -63; 41; 254; 94; -211; 122; nan; nan
8663; 22.327267983033966; 4; 23; -63; 47; 240; 97; -217; 124; nan; nan
8671; 22.59627121174522; -1; 22; -70; 43; 191; 97; -224; 122; nan; nan
8679; 22.86527444045647; -8; 19; -78; 44; 148; 90; -220; 120; nan; nan
8687; 23.134277669167723; -14; 11; -86; 36; 100; 79; -204; 110; 604; 136
8695; 23.403280897878975; -20; 3; -97; 31; 43; 76; -198; 100; 553; 148
8703; 23.672284126590228; -27; -1; -110; 27; -24; 72; -179; 96; 499; 165
8711; 23.94128735530148; -38; -8; -124; 20; -81; 72; -169; 86; 448; 180
8719; 24.210290584012732; -46; -15; -134; 17; -139; 61; -153; 79; nan; nan
8727; 24.479293812723988; -51; -28; -148; 7; -201; 58; -137; 67; nan; nan
8735; 24.74829704143524; -60; -38; -168; 0; -273; 58; -115; 62; nan; nan
8743; 25.017300270146492; -67; -44; -177; -4; -336; 47; -92; 52; nan; nan
8751; 25.286303498857745; -72; -54; -190; -20; -379; 36; -73; 43; nan; nan
8759; 25.555306727568997; -70; -68; -201; -30; -451; 32; -44; 35; nan; nan
8767; 25.82430995628025; -76; -76; -209; -35; -552; 39; -12; 31; nan; nan
8775; 26.0933131849915; -83; -89; -235; -51; -648; 36; 35; 26; nan; nan
8783; 26.362316413702754; -78; -104; -241; -60; -720; 39; 80; 21; 12; 247
8791; 26.631319642414006; -78; -110; -249; -59; -772; 54; 108; 28; nan; nan
8799; 26.900322871125258; -78; -110; -264; -67; -811; 61; 127; 33; nan; nan
8807; 27.16932609983651; -76; -123; -262; -68; -873; 43; 156; 21; nan; nan
8815; 27.438329328547766; -72; -136; -273; -88; -936; 47; 198; 19; nan; nan
8823; 27.70733255725902; -72; -140; -272; -86; -892; 36; 192; 14; -99; 266
8831; 27.97633578597027; -81; -126; -268; -81; -806; 25; 144; 7; -54; 254
8839; 28.245339014681523; -94; -113; -268; -73; -739; 32; 99; 11; -12; 259
8847; 28.514342243392775; -96; -102; -256; -63; -681; 32; 64; 11; nan; nan
8855; 28.783345472104028; -97; -97; -249; -52; -638; 36; 41; 14; nan; nan
8863; 29.05234870081528; -96; -92; -244; -47; -600; 39; 19; 16; nan; nan
8871; 29.321351929526532; -99; -84; -243; -41; -561; 43; 0; 19; nan; nan
8879; 29.590355158237784; -99; -76; -238; -31; -513; 50; -28; 21; nan; nan
8887; 29.859358386949037; -100; -67; -230; -28; -446; 50; -63; 26; nan; nan
8895; 30.12836161566029; -102; -52; -219; -14; -384; 54; -99; 28; nan; nan
8903; 30.397364844371545; -97; -44; -214; -12; -311; 58; -131; 35; nan; nan
8911; 30.666368073082797; -94; -35; -196; 0; -249; 61; -160; 40; nan; nan
8919; 30.93537130179405; -89; -25; -184; 7; -201; 65; -188; 50; 377; 232
8927; 31.2043745305053; -83; -17; -179; 14; -134; 68; -214; 55; 432; 223
8935; 31.473377759216554; -78; -9; nan; nan; -62; 68; -233; 62; 495; 211
8943; 31.742380987927806; -67; -1; nan; nan; 0; 65; -249; 67; 556; 192
8951; 32.01138421663906; -60; 3; -140; 28; 52; 68; -268; 74; 620; 177
8959; 32.280387445350314; -57; 7; nan; nan; 71; 61; -275; 79; nan; nan
8967; 32.54939067406156; -57; 9; -129; 33; 71; 76; -278; 79; nan; nan
8975; 32.81839390277282; -65; 19; -137; 46; 52; 123; -294; 96; nan; nan
8983; 33.08739713148407; -78; 36; -140; 49; 19; 184; -320; 122; nan; nan
8991; 33.35640036019532; -96; 62; -164; 86; nan; nan; -339; 156; nan; nan
8999; 33.62540358890657; -108; 84; -184; 115; nan; nan; -358; 196; nan; nan
9031; 34.70141650375159; -110; 64; -192; 100; nan; nan; -323; 172; nan; nan
9039; 34.97041973246284; -105; 49; -188; 86; nan; nan; -297; 151; nan; nan
9047; 35.23942296117409; -99; 35; -187; 78; -115; 184; -281; 132; 528; 350
9055; 35.50842618988534; -96; 25; -184; 60; -124; 163; -265; 120; 508; 319
