19; 0.63; 85; -38; 126; -76; nan; nan; 206; -44; 360; -4; -159; -136; 123; -33; -228; -67; -2; -169; nan; nan;
20; 0.67; 98; -43; 254; -212; nan; nan; 431; -37; nan; nan; -333; -102; 259; -8; -304; 45; -365; -242; -93; 13;
21; 0.70; 45; -44; 106; -138; 497; -653; 372; -59; nan; nan; nan; nan; nan; nan; nan; nan; -235; -144; nan; nan;
22; 0.73; 132; -1; 181; -13; 517; -33; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan;
23; 0.77; nan; nan; 203; -22; nan; nan; 262; 52; nan; nan; nan; nan; nan; nan; -344; 11; -40; -60; nan; nan;
24; 0.80; 13; 29; nan; nan; nan; nan; 145; 81; 305; 147; nan; nan; nan; nan; -135; 82; nan; nan; nan; nan;

#data
25; 0.83; nan; nan; nan; nan; nan; nan; 274; -43; 485; -7; -229; -147; 167; -27; nan; nan; -84; -236; nan; nan;
26; 0.87; 94; 46; 180; 41; nan; nan; nan; nan; 565; 285; -281; -200; 156; 89; nan; nan; nan; nan; -111; 54;
27; 0.90; 74; 17; nan; nan; nan; nan; nan; nan; 683; 137; nan; nan; nan; nan; nan; nan; -216; -14; -104; 33;
28; 0.93; nan; nan; 130; -5; nan; nan; 104; 32; 194; 174; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan;
29; 0.97; 63; 48; 97; 57; 364; 127; 150; 128; 311; 313; nan; nan; 79; 104; -203; 73; nan; nan; -82; 64;
30; 1.00; 81; 64; 148; 72; 684; 83; 244; 147; nan; nan; -255; -183; nan; nan; nan; nan; -41; 139; -99; 73;
31; 1.03; 129; 93; nan; nan; 1732; 200; nan; nan; nan; nan; -383; -298; nan; nan; nan; nan; nan; nan; -142; 85;
32; 1.07; 34; -18; 64; -50; nan; nan; 188; -26; 350; -12; nan; nan; nan; nan; nan; nan; -67; -87; -85; 1;
33; 1.10; 70; 57; 111; 70; 424; 187; 124; 142; 267; 372; -131; -230; 46; 118; nan; nan; 90; 129; -122; 76;
34; 1.13; nan; nan; 121; -87; 313; -189; 122; -82; nan; nan; -85; -181; 45; -85; nan; nan; 134; -263; nan; nan;
35; 1.17; 83; -51; 208; -190; 789; -786; 374; -48; 670; -51; -323; -108; 222; -18; -315; 22; -308; -262; -114; 7;
36; 1.20; nan; nan; 139; -78; 351; -150; 118; -63; nan; nan; -72; -228; 35; -70; nan; nan; 197; -255; -152; -88;
37; 1.23; 124; -14; nan; nan; 504; -117; 171; 12; nan; nan; nan; nan; 77; 7; nan; nan; nan; nan; -161; -12;
38; 1.27; 113; -46; 165; -80; nan; nan; nan; nan; nan; nan; -169; -220; 90; -32; -313; -136; 102; -246; -154; -36;
39; 1.30; 105; -61; 132; -78; 334; -160; 123; -67; nan; nan; -73; -204; 44; -71; -224; -218; 162; -239; -134; -81;
40; 1.33; nan; nan; nan; nan; 917; 90; 226; 131; 474; 367; -268; -321; 114; 109; nan; nan; nan; nan; nan; nan;
41; 1.37; nan; nan; nan; nan; 767; -364; 280; 17; 532; 103; nan; nan; 160; 21; nan; nan; nan; nan; -143; 17;
42; 1.40; nan; nan; nan; nan; nan; nan; 94; 65; 174; 231; nan; nan; 14; 53; -239; -114; 186; 1; -142; 16;
43; 1.43; 229; -28; nan; nan; nan; nan; 274; 17; 508; 166; nan; nan; 150; 13; -507; -117; 471; -790; nan; nan;
44; 1.47; 114; 92; 271; 119; 1641; 112; 299; 173; 677; 430; nan; nan; 162; 134; -437; 147; nan; nan; -148; 86;
45; 1.50; 101; 60; 234; 54; 1267; -165; 322; 127; nan; nan; nan; nan; nan; nan; -369; 114; nan; nan; -122; 60;
46; 1.53; 74; -4; 94; -3; 261; 28; 53; 23; 92; 154; nan; nan; -18; 11; -158; -160; 162; -41; -117; -24;
47; 1.57; nan; nan; 73; -5; 263; -65; 155; 35; 297; 109; nan; nan; nan; nan; -168; 11; -9; -9; -69; 17;
48; 1.60; 41; -35; nan; nan; nan; nan; 187; -48; 338; -41; nan; nan; nan; nan; -169; -26; nan; nan; -66; -18;
49; 1.63; 109; 46; 167; 55; nan; nan; 148; 120; nan; nan; nan; nan; nan; nan; nan; nan; 191; 120; -170; 61;
50; 1.67; 106; -82; 152; -129; nan; nan; 214; -93; nan; nan; nan; nan; 127; -80; nan; nan; 19; -304; -114; -56;
51; 1.70; 180; -55; 294; -133; nan; nan; nan; nan; nan; nan; nan; nan; 160; -19; nan; nan; 49; -530; nan; nan;
52; 1.73; nan; nan; 223; -57; 693; -255; 255; 19; nan; nan; nan; nan; 145; 18; nan; nan; nan; nan; nan; nan;
53; 1.77; nan; nan; 54; -41; 160; -92; nan; nan; nan; nan; -46; -103; 27; -43; nan; nan; 42; -84; -61; -39;
54; 1.80; nan; nan; 47; -10; 311; -278; nan; nan; nan; nan; -246; -28; 187; 47; nan; nan; -162; 13; -55; 38;
55; 1.83; nan; nan; 183; -203; 791; -905; 404; -58; 724; -83; -330; -94; nan; nan; nan; nan; -335; -224; -101; 1;
56; 1.87; 51; 12; 91; -19; 370; -217; 251; 31; 476; 67; -207; -77; nan; nan; -207; 53; -93; -24; -69; 31;
57; 1.90; nan; nan; 218; 25; 754; 8; 214; 91; 429; 290; -225; -303; 109; 74; nan; nan; 139; 46; nan; nan;
58; 1.93; nan; nan; 67; 48; 371; 30; 203; 125; 448; 261; -221; -101; 119; 96; -219; 112; -78; 90; -81; 59;
59; 1.97; nan; nan; nan; nan; 281; -56; 107; 8; nan; nan; nan; nan; 40; 3; -199; -77; nan; nan; nan; nan;
60; 2.00; nan; nan; 122; -44; 326; -85; 89; -27; 158; 72; -60; -223; 7; -37; -241; -231; 200; -182; -162; -66;
61; 2.03; 56; 71; 100; 92; 469; 242; nan; nan; 365; 430; nan; nan; 78; 140; -259; 128; 14; 171; -105; 90;
62; 2.07; 85; 8; 159; -21; 623; -191; nan; nan; 491; 158; nan; nan; nan; nan; -313; 20; nan; nan; -122; 23;
63; 2.10; 151; 1; 207; -10; 578; -17; 139; 43; 265; 221; -134; -355; nan; nan; nan; nan; nan; nan; -240; -10;
64; 2.13; 77; 41; 107; 48; nan; nan; 102; 107; 196; 296; -64; -208; 31; 90; -199; -10; nan; nan; nan; nan;
65; 2.17; nan; nan; nan; nan; 112; -145; 134; -26; 255; -40; nan; nan; 90; -13; -117; 11; nan; nan; -46; 0;
66; 2.20; 134; 10; nan; nan; nan; nan; 198; 52; 389; 208; -221; -285; nan; nan; nan; nan; nan; nan; nan; nan;
67; 2.23; 181; -90; nan; nan; nan; nan; 329; -59; nan; nan; -290; -199; 197; -40; nan; nan; -184; -705; nan; nan;
68; 2.27; 116; -5; nan; nan; nan; nan; nan; nan; nan; nan; -182; -253; 77; 21; nan; nan; 147; -138; nan; nan;
69; 2.30; nan; nan; nan; nan; nan; nan; 170; 78; nan; nan; -184; -220; nan; nan; -311; -10; nan; nan; nan; nan;
70; 2.33; 48; -37; 74; -65; 249; -206; 151; -58; 271; -38; -132; -101; nan; nan; -185; -69; -11; -136; -89; -26;
71; 2.37; nan; nan; nan; nan; nan; nan; 236; 3; nan; nan; -216; -130; nan; nan; -257; -1; -68; -93; -102; 10;
72; 2.40; 108; -78; 140; -103; nan; nan; 138; -85; 236; -21; nan; nan; nan; nan; -264; -224; 151; -324; -154; -87;
73; 2.43; 47; 3; 169; -104; nan; nan; 424; 23; 820; 23; nan; nan; 242; 31; -302; 95; -353; -70; -98; 31;
74; 2.47; 77; -96; nan; nan; 495; -630; 324; -120; nan; nan; nan; nan; 202; -75; nan; nan; -207; -339; -104; -24;
75; 2.50; nan; nan; nan; nan; 197; 22; 111; 66; 229; 166; nan; nan; nan; nan; -141; 33; nan; nan; nan; nan;
76; 2.53; nan; nan; 104; 24; nan; nan; 151; 78; 304; 213; -150; -168; 73; 65; -239; 10; nan; nan; -109; 40;
77; 2.57; nan; nan; 219; 106; nan; nan; 192; 171; 407; 467; -219; -369; nan; nan; nan; nan; nan; nan; -172; 102;
78; 2.60; 97; -61; 150; -104; nan; nan; 201; -58; 360; 0; nan; nan; 109; -50; -290; -113; 21; -257; nan; nan;
79; 2.63; 31; -25; 47; -51; 167; -202; 173; -49; 307; -68; -124; -45; 119; -31; nan; nan; nan; nan; -42; -9;
80; 2.67; nan; nan; nan; nan; 274; -92; 89; -39; 153; 41; -47; -186; 19; -46; -178; -183; nan; nan; nan; nan;
81; 2.70; nan; nan; nan; nan; nan; nan; nan; nan; 397; 10; -181; -91; 133; -5; nan; nan; nan; nan; -72; 0;
82; 2.73; 113; -5; nan; nan; 563; -82; 173; 35; nan; nan; -188; -276; nan; nan; -362; -91; 142; -90; nan; nan;
83; 2.77; 199; 43; nan; nan; 2052; -444; 337; 89; 691; 274; nan; nan; nan; nan; -519; 44; -273; -32; nan; nan;
84; 2.80; 114; -25; nan; nan; nan; nan; 160; 2; 298; 123; -150; -255; 68; -4; -325; -138; nan; nan; -163; -23;
85; 2.83; 232; -3; nan; nan; nan; nan; 278; 43; 535; 200; -329; -338; 147; 39; nan; nan; nan; nan; nan; nan;
86; 2.87; 86; 72; 201; 85; 1219; -9; nan; nan; nan; nan; nan; nan; nan; nan; -359; 141; -149; 176; -119; 71;
87; 2.90; 127; 82; 247; 92; nan; nan; nan; nan; 562; 396; nan; nan; 141; 128; -423; 104; 13; 206; -149; 86;
88; 2.93; 68; 64; 140; 62; nan; nan; 274; 138; nan; nan; -285; -143; 160; 109; -291; 125; nan; nan; nan; nan;
89; 2.97; 54; -60; 121; -179; nan; nan; nan; nan; nan; nan; -269; -51; 239; -42; -236; 26; nan; nan; nan; nan;
90; 3.00; 89; -3; 155; -43; 542; -242; nan; nan; 458; 96; -229; -158; 141; 22; -293; -5; -49; -101; nan; nan;
91; 3.03; nan; nan; 107; -105; 505; -554; nan; nan; 626; -48; -279; -71; 209; -6; nan; nan; nan; nan; -83; 11;
92; 3.07; 49; 0; 87; -35; nan; nan; nan; nan; nan; nan; -200; -77; nan; nan; nan; nan; nan; nan; -71; 20;
93; 3.10; nan; nan; nan; nan; 821; -240; nan; nan; 494; 171; nan; nan; 139; 37; -404; -28; 20; -154; -163; 21;
94; 3.13; 102; 6; 174; -24; 597; -161; 215; 40; 419; 157; -229; -211; 113; 35; nan; nan; 22; -88; -147; 20;
95; 3.17; nan; nan; nan; nan; 849; -234; nan; nan; 480; 173; nan; nan; nan; nan; -431; -58; 100; -225; nan; nan;
96; 3.20; 119; 69; 399; 32; 2920; -921; 398; 120; 845; 269; nan; nan; nan; nan; nan; nan; -428; 108; -136; 62;
97; 3.23; 82; 50; nan; nan; 471; 143; 149; 127; 311; 342; -149; -233; 66; 105; -275; 41; 87; 110; -120; 66;
98; 3.27; 112; -15; nan; nan; 460; -111; 161; 9; 295; 123; -141; -230; 71; 4; -304; -123; 144; -145; nan; nan;
99; 3.30; 87; 26; nan; nan; nan; nan; 246; 72; nan; nan; nan; nan; 138; 61; -327; 40; -59; -1; nan; nan;
100; 3.33; nan; nan; 233; -128; 652; -395; 275; -41; nan; nan; -232; -197; nan; nan; -334; -80; -22; -356; nan; nan;
101; 3.37; 58; -65; 90; -107; nan; nan; 185; -97; 319; -92; nan; nan; 110; -77; -209; -89; -33; -214; -97; -42;
102; 3.40; 23; -51; 41; -95; 160; -327; nan; nan; 348; -180; -145; -23; 145; -76; -136; -22; -89; -139; -45; -22;
103; 3.43; nan; nan; 103; -132; 288; -311; 172; -132; 286; -123; -131; -133; nan; nan; -203; -146; nan; nan; nan; nan;
104; 3.47; 40; -51; 58; -74; 183; -199; 123; -90; nan; nan; -94; -87; 70; -75; nan; nan; nan; nan; nan; nan;
105; 3.50; nan; nan; 280; 70; 2058; -481; nan; nan; 839; 304; nan; nan; nan; nan; nan; nan; nan; nan; -104; 70;
106; 3.53; nan; nan; nan; nan; 778; -494; nan; nan; 683; 91; nan; nan; nan; nan; nan; nan; nan; nan; -102; 28;
107; 3.57; nan; nan; 140; -83; 391; -181; nan; nan; 250; 31; -126; -228; 54; -56; -285; -193; nan; nan; -159; -65;
108; 3.60; nan; nan; 136; -116; 395; -324; 220; -81; nan; nan; -171; -147; 133; -65; nan; nan; -15; -246; nan; nan;
109; 3.63; 103; 68; 200; 69; 915; 9; 274; 140; 579; 337; -294; -212; nan; nan; -347; 108; -56; 138; nan; nan;
110; 3.67; 69; 65; 170; 63; nan; nan; 334; 140; 727; 297; -349; -144; nan; nan; -318; 142; -195; 127; -100; 65;
111; 3.70; 55; -78; 79; -114; 232; -293; 167; -129; nan; nan; -121; -96; 103; -106; -167; -110; -15; -218; -77; -61;
112; 3.73; 91; 31; nan; nan; 565; 30; 180; 92; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; -141; 42;
113; 3.77; nan; nan; nan; nan; 874; -303; 319; 91; nan; nan; -329; -139; nan; nan; -316; 100; nan; nan; -109; 48;
114; 3.80; 212; 9; 343; -27; 983; -143; 237; 56; nan; nan; -265; -373; 118; 47; -546; -116; nan; nan; -224; 19;
115; 3.83; 72; -44; nan; nan; 329; -231; 168; -57; nan; nan; -149; -137; 90; -47; nan; nan; nan; nan; -114; -31;
116; 3.87; nan; nan; 129; -24; nan; nan; nan; nan; 173; 135; -71; -254; 8; -4; nan; nan; nan; nan; nan; nan;
117; 3.90; 118; -27; 197; -77; 612; -280; 232; -5; 433; 82; -235; -208; nan; nan; nan; nan; nan; nan; nan; nan;
118; 3.93; nan; nan; 356; 93; 1940; -47; 322; 145; 698; 385; -398; -304; nan; nan; nan; nan; nan; nan; -154; 70;
119; 3.97; nan; nan; 261; -2; nan; nan; nan; nan; 384; 252; -199; -354; nan; nan; -469; -119; nan; nan; nan; nan;
120; 4.00; nan; nan; 175; -17; 477; -25; nan; nan; nan; nan; nan; nan; 41; 16; -331; -193; 282; -116; -181; -20;
121; 4.03; 86; 43; 149; 43; nan; nan; 207; 112; nan; nan; -222; -218; 111; 90; nan; nan; nan; nan; -120; 54;
122; 4.07; 131; -13; 261; -93; 918; -495; 337; 14; nan; nan; -300; -179; nan; nan; nan; nan; -176; -180; nan; nan;
123; 4.10; 70; 0; 108; -19; nan; nan; 186; 24; nan; nan; -156; -139; 108; 22; -216; -11; nan; nan; nan; nan;
124; 4.13; 69; 45; 102; 56; nan; nan; 118; 126; nan; nan; -98; -204; nan; nan; -209; 39; 85; 103; nan; nan;
125; 4.17; nan; nan; 22; -57; 171; -319; nan; nan; nan; nan; -201; -11; 163; -12; nan; nan; -142; -59; nan; nan;
126; 4.20; 38; -24; 54; -33; nan; nan; 69; -31; 130; 20; -60; -117; 17; -32; nan; nan; 47; -81; nan; nan;
127; 4.23; 146; -34; 262; -107; nan; nan; nan; nan; nan; nan; -274; -217; 168; -1; nan; nan; nan; nan; nan; nan;
128; 4.27; 154; 88; nan; nan; nan; nan; nan; nan; nan; nan; -367; -321; 151; 126; -496; 97; nan; nan; -173; 85;
129; 4.30; nan; nan; 26; -24; nan; nan; 212; 6; 405; -18; -164; -17; 148; 13; nan; nan; -98; -14; -32; 16;
130; 4.33; 82; -12; nan; nan; 520; -268; 247; 7; 465; 72; -230; -151; 145; 11; -282; -6; nan; nan; nan; nan;
131; 4.37; 42; 7; nan; nan; nan; nan; nan; nan; 699; 21; -298; -59; 222; 32; -247; 88; nan; nan; nan; nan;
132; 4.40; 186; 66; nan; nan; 1397; 53; nan; nan; 568; 382; nan; nan; 146; 105; -533; 41; 229; 264; -184; 66;
133; 4.43; nan; nan; 223; -61; 649; -207; 208; 9; 391; 129; nan; nan; 103; 7; -400; -113; 157; -278; nan; nan;
134; 4.47; nan; nan; 181; 23; 525; 57; nan; nan; 262; 268; -105; -316; 45; 63; -357; -128; 281; -7; nan; nan;
135; 4.50; nan; nan; nan; nan; 860; -418; nan; nan; 692; 153; -328; -111; 200; 68; -303; 103; -221; 14; nan; nan;
136; 4.53; nan; nan; 155; -46; nan; nan; 221; 8; nan; nan; -195; -176; 126; 9; nan; nan; nan; nan; -116; 4;
137; 4.57; nan; nan; 240; -110; 648; -285; 219; -32; nan; nan; nan; nan; 112; -32; nan; nan; 176; -445; nan; nan;
138; 4.60; nan; nan; 179; 27; 624; 29; nan; nan; nan; nan; nan; nan; 90; 74; -356; -12; 119; 45; nan; nan;
139; 4.63; nan; nan; 96; -102; nan; nan; 172; -89; 301; -70; -152; -127; 97; -74; -220; -105; -9; -218; -107; -47;
140; 4.67; 195; -32; nan; nan; nan; nan; 294; 6; 540; 124; -286; -277; 168; 7; -437; -72; nan; nan; -168; -2;
141; 4.70; 57; -81; 88; -131; 271; -363; 213; -130; nan; nan; -156; -86; nan; nan; -188; -81; -60; -234; -78; -47;
142; 4.73; 137; 0; nan; nan; 744; -168; nan; nan; 452; 183; nan; nan; nan; nan; -392; -49; 83; -118; -162; 13;
143; 4.77; nan; nan; 182; 20; 578; 33; nan; nan; 315; 268; nan; nan; 64; 65; -373; -77; 213; 5; -174; 31;
144; 4.80; nan; nan; 73; 4; nan; nan; nan; nan; 120; 153; -27; -154; 11; 26; -121; -66; 89; -5; -74; 1;
145; 4.83; 132; -60; 203; -112; nan; nan; nan; nan; 402; 31; -209; -218; nan; nan; -341; -121; 59; -347; -154; -34;
146; 4.87; 12; 0; nan; nan; nan; nan; 233; -1; 448; -15; -210; -35; nan; nan; -185; 54; -129; -37; nan; nan;
147; 4.90; 177; -30; 266; -66; 733; -179; 201; 10; 379; 158; -220; -337; 91; 3; -478; -176; nan; nan; nan; nan;
148; 4.93; 106; 38; 205; 25; nan; nan; nan; nan; 516; 272; -287; -246; 133; 78; -379; 45; nan; nan; nan; nan;
149; 4.97; 126; 3; nan; nan; 486; 23; nan; nan; 217; 227; -94; -336; nan; nan; -374; -206; nan; nan; nan; nan;
150; 5.00; 81; 13; 148; -20; 561; -195; nan; nan; 462; 139; -241; -162; 133; 41; nan; nan; -54; -52; nan; nan;
151; 5.03; nan; nan; 166; 51; 545; 124; nan; nan; nan; nan; -136; -292; 62; 96; nan; nan; nan; nan; -150; 58;
152; 5.07; 154; 76; nan; nan; nan; nan; nan; nan; 683; 370; -388; -301; 177; 110; nan; nan; -114; 239; nan; nan;
153; 5.10; 56; 74; nan; nan; nan; nan; nan; nan; 590; 345; -268; -111; 161; 127; nan; nan; nan; nan; -76; 82;
154; 5.13; 121; -72; 219; -165; nan; nan; 293; -62; 516; -26; nan; nan; 175; -43; -331; -60; -127; -378; -134; -20;
155; 5.17; 78; -72; 146; -165; nan; nan; 306; -91; nan; nan; -244; -98; 192; -56; -264; -28; nan; nan; nan; nan;
156; 5.20; 20; 29; nan; nan; nan; nan; 297; 81; 612; 113; -256; -40; 185; 64; -198; 116; nan; nan; nan; nan;
157; 5.23; 117; 8; nan; nan; 495; 34; 118; 56; 232; 243; nan; nan; 23; 44; -373; -163; 280; -41; nan; nan;
158; 5.27; 108; -66; 145; -91; 391; -196; nan; nan; 254; 16; nan; nan; 59; -65; -280; -201; 148; -276; -156; -71;
159; 5.30; 107; 82; nan; nan; 2562; -689; 400; 142; 855; 298; -421; -170; 226; 110; -384; 151; -351; 148; -118; 73;
160; 5.33; 58; 36; 105; 34; nan; nan; 192; 102; 406; 256; -205; -163; nan; nan; -254; 65; -23; 68; nan; nan;
161; 5.37; 35; 18; 59; 15; 245; 4; nan; nan; nan; nan; -128; -113; 67; 52; nan; nan; nan; nan; -77; 30;
162; 5.40; nan; nan; nan; nan; 279; 93; 148; 129; nan; nan; nan; nan; 82; 104; nan; nan; -28; 95; -75; 67;
163; 5.43; nan; nan; nan; nan; 770; -279; nan; nan; nan; nan; nan; nan; nan; nan; -349; -2; -60; -105; -131; 16;
164; 5.47; 17; -37; nan; nan; nan; nan; 339; -60; nan; nan; nan; nan; 212; -25; -209; 45; -212; -108; nan; nan;
165; 5.50; 197; 40; nan; nan; 1182; -122; 261; 90; 522; 290; -313; -355; nan; nan; -536; -27; 346; -93; -204; 48;
166; 5.53; 121; -63; nan; nan; 394; -158; 126; -55; 218; 39; -93; -250; 38; -63; -290; -255; 230; -294; nan; nan;
167; 5.57; 141; 34; nan; nan; 1621; -631; nan; nan; 747; 195; -375; -199; 219; 65; -393; 78; nan; nan; nan; nan;
168; 5.60; nan; nan; nan; nan; 876; -539; 316; -35; nan; nan; -290; -215; nan; nan; -382; -58; -135; -476; nan; nan;
169; 5.63; 76; -52; nan; nan; 743; -759; 371; -52; nan; nan; -317; -108; 222; -22; -304; 21; nan; nan; nan; nan;
170; 5.67; 60; 23; nan; nan; nan; nan; nan; nan; 317; 219; -151; -164; nan; nan; -220; 25; 19; 38; -95; 35;
171; 5.70; nan; nan; nan; nan; nan; nan; 88; -69; nan; nan; -44; -84; nan; nan; nan; nan; 38; -105; -49; -46;
172; 5.73; 214; 39; nan; nan; nan; nan; nan; nan; 700; 269; -403; -326; 195; 68; -518; 37; nan; nan; -174; 41;
173; 5.77; 26; 3; nan; nan; 204; -82; nan; nan; nan; nan; nan; nan; 82; 22; nan; nan; -34; -13; -68; 15;
174; 5.80; 96; -1; 130; -4; 383; 16; nan; nan; nan; nan; nan; nan; 25; 27; -258; -132; nan; nan; -146; -6;
175; 5.83; 84; -47; 112; -66; nan; nan; nan; nan; 234; 12; -90; -172; 65; -50; -195; -138; 86; -159; -101; -51;
176; 5.87; 102; 78; nan; nan; 2041; -479; nan; nan; 799; 302; -411; -180; nan; nan; nan; nan; -306; 142; -127; 73;
177; 5.90; 172; -80; nan; nan; 611; -321; 230; -58; nan; nan; -192; -253; 126; -55; nan; nan; nan; nan; -169; -54;
178; 5.93; nan; nan; nan; nan; nan; nan; 142; -56; nan; nan; -116; -43; 96; -38; nan; nan; nan; nan; -45; -17;
179; 5.97; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; 24; -1; nan; nan; nan; nan; nan; nan;
180; 6.00; nan; nan; nan; nan; nan; nan; 171; 20; 322; 102; nan; nan; 95; 17; nan; nan; nan; nan; -93; 7;
181; 6.03; 73; -80; nan; nan; 553; -730; 371; -103; 625; -142; nan; nan; 232; -55; nan; nan; nan; nan; -88; -8;
182; 6.07; 63; 50; nan; nan; nan; nan; 143; 138; nan; nan; nan; nan; 65; 111; -254; 72; 46; 124; nan; nan;
183; 6.10; nan; nan; nan; nan; nan; nan; 272; -91; nan; nan; -194; -26; 183; -49; -168; 13; -138; -127; -52; -6;
184; 6.13; nan; nan; nan; nan; 274; -251; nan; nan; 235; -87; nan; nan; nan; nan; -204; -160; 47; -262; nan; nan;
185; 6.17; 107; 29; 184; 21; 686; -11; 203; 86; 419; 271; -235; -272; 100; 71; nan; nan; 74; 38; nan; nan;
186; 6.20; 151; 73; 299; 70; 1235; 0; 270; 135; 568; 360; -331; -310; 144; 112; nan; nan; 53; 170; nan; nan;
187; 6.23; 150; -80; nan; nan; nan; nan; 245; -69; 416; -12; nan; nan; 142; -58; -329; -135; nan; nan; nan; nan;
188; 6.27; 35; 37; nan; nan; nan; nan; 258; 92; 538; 175; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan;
189; 6.30; 87; 25; 162; 1; nan; nan; nan; nan; nan; nan; nan; nan; 164; 60; -291; 59; -85; 11; nan; nan;
190; 6.33; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; -325; -180; 164; -357; nan; nan;
191; 6.37; 110; -64; 145; -87; nan; nan; 141; -60; 245; 22; -111; -228; nan; nan; -272; -207; 159; -263; nan; nan;
192; 6.40; nan; nan; 207; -105; 525; -223; 169; -51; nan; nan; -156; -282; 70; -56; -382; -247; nan; nan; nan; nan;
193; 6.43; nan; nan; 287; -60; nan; nan; nan; nan; 423; 161; -221; -310; 120; 15; -450; -136; nan; nan; -194; -5;
194; 6.47; nan; nan; 87; -30; 243; -80; nan; nan; 168; 46; nan; nan; 34; -23; nan; nan; 86; -93; nan; nan;
195; 6.50; nan; nan; 205; -68; 528; -148; nan; nan; 283; 105; nan; nan; 60; -26; -383; -241; 339; -347; nan; nan;
196; 6.53; nan; nan; 334; -30; 992; -165; nan; nan; nan; nan; -271; -353; 130; 44; -508; -87; 392; -280; nan; nan;
197; 6.57; nan; nan; 151; -163; nan; nan; 308; -80; nan; nan; nan; nan; 188; -49; nan; nan; nan; nan; -109; -16;
198; 6.60; 38; 23; nan; nan; nan; nan; nan; nan; 726; 49; -297; -43; 227; 50; -235; 110; nan; nan; nan; nan;
199; 6.63; 133; -35; 181; -56; nan; nan; 152; -10; 276; 112; -137; -278; 56; -17; nan; nan; 251; -250; -190; -42;
